Make,Model,Cilindrada,Eficiencia,CO2
Chrysler,Town and Country/Voyager/Grand Voy 2WD,2.4,8.928024,262.9590243
Chrysler,Town and Country/Voyager/Grand Voy 2WD,3.8,8.077736,290.6389216
Chrysler,Town and Country/Voyager/Grand Voy 2WD,3.3,8.50288,276.1069755
Chrysler,Town and Country/Voyager/Grand Voy 2WD,3.3,8.077736,290.6389216
Chrysler,Town and Country/Voyager/Grand Voy AWD,3.8,7.227448,324.8317359
Daewoo,Lanos,1.6,9.778312,240.0930222
Daewoo,Lanos,1.6,10.203456,230.0891463
Daewoo,Nubira,2,8.50288,276.1069755
Daewoo,Nubira,2,9.353168,251.0063414
Daewoo,Nubira Station Wagon,2,8.50288,276.1069755
Daewoo,Nubira Station Wagon,2,9.353168,251.0063414
Dodge,Caravan/Grand Caravan 2WD,2.4,8.928024,262.9590243
Dodge,Caravan/Grand Caravan 2WD,3.8,8.077736,290.6389216
Dodge,Caravan/Grand Caravan 2WD,3.3,8.50288,276.1069755
Dodge,Caravan/Grand Caravan AWD,3.8,7.227448,324.8317359
Dodge,Dakota Pickup 2WD,3.9,7.227448,324.8317359
Dodge,Dakota Pickup 2WD,5.9,5.952016,394.4385365
Dodge,Dakota Pickup 2WD,4.7,6.802304,345.1337194
Dodge,Dakota Pickup 2WD,3.9,6.802304,345.1337194
Dodge,Dakota Pickup 2WD,4.7,6.37716,368.142634
Dodge,Dakota Pickup 4WD,3.9,5.952016,394.4385365
Dodge,Dakota Pickup 4WD,5.9,5.526872,424.7799624
Dodge,Dakota Pickup 4WD,4.7,5.952016,394.4385365
Dodge,Dakota Pickup 4WD,3.9,6.37716,368.142634
Dodge,Dakota Pickup 4WD,4.7,6.37716,368.142634
Dodge,Durango 2WD,5.9,5.526872,424.7799624
Dodge,Durango 2WD,4.7,6.37716,368.142634
Dodge,Durango 4WD,5.9,5.526872,424.7799624
Dodge,Durango 4WD,4.7,5.952016,394.4385365
Dodge,Intrepid,3.5,8.077736,290.6389216
Dodge,Intrepid,2.7,9.353168,251.0063414
Dodge,Intrepid,3.5,8.50288,276.1069755
Dodge,Neon/SRT-4/SX 2.0,2,10.6286,220.8855804
Dodge,Neon/SRT-4/SX 2.0,2,11.904032,197.2192682
Dodge,Neon/SRT-4/SX 2.0,2.4,9.353168,251.0063414
Dodge,Ram 1500 Pickup 2WD,3.7,6.802304,345.1337194
Dodge,Ram 1500 Pickup 2WD,5.9,5.526872,424.7799624
Dodge,Ram 1500 Pickup 2WD,4.7,6.37716,368.142634
Dodge,Ram 1500 Pickup 2WD,5.7,5.952016,394.4385365
Dodge,Ram 1500 Pickup 2WD,3.7,6.802304,345.1337194
Dodge,Ram 1500 Pickup 2WD,4.7,6.37716,368.142634
Dodge,Ram 1500 Pickup 4WD,5.9,5.526872,424.7799624
Dodge,Ram 1500 Pickup 4WD,4.7,5.952016,394.4385365
Dodge,Ram 1500 Pickup 4WD,5.7,5.526872,424.7799624
Dodge,Ram 1500 Pickup 4WD,4.7,5.952016,394.4385365
Dodge,Ram Van 1500 2WD,3.9,5.952016,394.4385365
Dodge,Ram Van 1500 2WD,5.2,5.952016,394.4385365
Dodge,Ram Van 1500 2WD,5.9,5.952016,394.4385365
Dodge,Ram Van 2500 2WD,3.9,5.526872,424.7799624
Dodge,Ram Van 2500 2WD,5.2,5.952016,394.4385365
Dodge,Ram Van 2500 2WD,5.9,5.526872,424.7799624
Dodge,Ram Van 2500 2WD CNG,5.2,5.526872,338.864427
Dodge,Stratus,3,8.50288,276.1069755
Dodge,Stratus,2.4,8.928024,262.9590243
Dodge,Stratus,2.4,8.928024,262.9590243
Dodge,Stratus,3,8.50288,276.1069755
Dodge,Stratus,2.4,10.203456,230.0891463
Dodge,Stratus,2.4,10.203456,230.0891463
Dodge,Stratus,3,8.928024,262.9590243
Dodge,Stratus 4 Door,2.7,8.928024,262.9590243
Dodge,Stratus 4 Door,2.4,9.353168,251.0063414
Dodge,Stratus 4 Door,2.7,8.928024,262.9590243
Dodge,Stratus 4 Door,2.7,8.928024,262.9590243
Dodge,Stratus 4 Door,2.7,8.50288,276.1069755
Dodge,Viper Convertible,8.3,5.952016,394.4385365
Ferrari,360 Modena/Spider,3.6,4.676584,502.0126828
Ferrari,360 Modena/Spider,3.6,5.101728,460.1782926
Ferrari,360 Modena/Spider,3.6,4.676584,502.0126828
Ferrari,456 MGT/MGA,5.5,4.676584,502.0126828
Ferrari,456 MGT/MGA,5.5,4.676584,502.0126828
Ferrari,575 M Maranello,5.7,4.676584,502.0126828
Ferrari,575 M Maranello,5.7,4.676584,502.0126828
Ferrari,Enzo Ferrari,6,3.401152,690.2674388
Ford,Crown Victoria,4.6,7.652592,306.7855284
Ford,Crown Victoria CNG,4.6,5.952016,314.6598251
Ford,Crown Victoria Police,4.6,6.802304,345.1337194
Ford,E150 Club Wagon,4.2,5.952016,394.4385365
Ford,E150 Club Wagon,4.6,5.952016,394.4385365
Ford,E150 Club Wagon,5.4,5.952016,394.4385365
Ford,E150 Econoline 2WD,4.2,6.37716,368.142634
Ford,E150 Econoline 2WD,4.6,6.802304,345.1337194
Ford,E150 Econoline 2WD,5.4,5.526872,424.7799624
Ford,E250 Econoline 2WD,4.2,5.952016,394.4385365
Ford,E250 Econoline 2WD,4.6,5.952016,394.4385365
Ford,E250 Econoline 2WD,5.4,5.526872,424.7799624
Ford,Escape 2WD,3,8.077736,290.6389216
Ford,Escape 2WD,2,9.353168,251.0063414
Ford,Escape 4WD,3,7.652592,306.7855284
Ford,Escape 4WD,2,8.928024,262.9590243
Ford,Escort ZX2,2,10.6286,220.8855804
Ford,Escort ZX2,2,10.6286,220.8855804
Ford,Expedition 2WD,4.6,5.952016,394.4385365
Ford,Expedition 2WD,5.4,5.952016,394.4385365
Ford,Expedition 4WD,4.6,5.952016,394.4385365
Ford,Expedition 4WD,5.4,5.952016,394.4385365
Ford,Explorer 2WD,4.6,6.37716,368.142634
Ford,Explorer 2WD FFV,4,6.802304,345.1337194
Ford,Explorer 4WD,4.6,6.37716,368.142634
Ford,Explorer 4WD FFV,4,6.802304,345.1337194
Ford,Explorer Sport 2WD,4,6.802304,345.1337194
Ford,Explorer Sport 2WD,4,7.227448,324.8317359
Ford,Explorer Sport 4WD,4,6.37716,368.142634
Ford,Explorer Sport 4WD,4,6.37716,368.142634
Ford,Explorer Sport Trac 2WD,4,6.802304,345.1337194
Ford,Explorer Sport Trac 2WD,4,7.227448,324.8317359
Ford,Explorer Sport Trac 4WD,4,6.37716,368.142634
Ford,Explorer Sport Trac 4WD,4,6.802304,345.1337194
Ford,F150 CNG,5.4,5.526872,338.864427
Ford,F150 Dual-fuel 2WD (CNG),5.4,5.526872,424.7799624
Ford,F150 Dual-fuel 2WD (LPG),5.4,6.37716,368.142634
Ford,F150 Dual-fuel 4WD (CNG),5.4,5.101728,460.1782926
Ford,F150 Dual-fuel 4WD (LPG),5.4,6.37716,368.142634
Ford,F150 Pickup 2WD,4.2,6.802304,345.1337194
Ford,F150 Pickup 2WD,4.6,6.802304,345.1337194
Ford,F150 Pickup 2WD,5.4,6.37716,368.142634
Ford,F150 Pickup 2WD,5.4,5.526872,424.7799624
Ford,F150 Pickup 2WD,4.2,6.802304,345.1337194
Ford,F150 Pickup 2WD,4.6,6.37716,368.142634
Ford,F150 Pickup 4WD,4.2,6.37716,368.142634
Ford,F150 Pickup 4WD,4.6,6.37716,368.142634
Ford,F150 Pickup 4WD,5.4,5.952016,394.4385365
Ford,F150 Pickup 4WD,4.2,6.802304,345.1337194
Ford,F150 Pickup 4WD,4.6,5.952016,394.4385365
Ford,Focus,2,11.053744,212.3899812
Ford,Focus,2,10.203456,230.0891463
Ford,Focus,2.3,9.778312,240.0930222
Ford,Focus,2,11.478888,204.5236856
Ford,Focus,2,10.203456,230.0891463
Ford,Focus,2.3,10.6286,220.8855804
Ford,Focus,2,8.50288,276.1069755
Ford,Focus Station Wagon,2,11.053744,212.3899812
Ford,Focus Station Wagon,2,10.203456,230.0891463
Ford,Focus Station Wagon,2.3,9.778312,240.0930222
Ford,Focus Station Wagon,2,11.478888,204.5236856
Ford,Focus Station Wagon,2,10.203456,230.0891463
Ford,Focus Station Wagon,2.3,10.6286,220.8855804
Ford,Mustang,3.8,8.50288,276.1069755
Ford,Mustang,4.6,7.652592,306.7855284
Ford,Mustang,4.6,7.652592,306.7855284
Ford,Mustang,3.8,8.928024,262.9590243
Ford,Mustang,4.6,8.077736,290.6389216
Ford,Mustang,4.6,7.652592,306.7855284
Ford,Mustang,4.6,7.227448,324.8317359
Ford,Ranger 2WD FFV,3,7.227448,324.8317359
Ford,Ranger Pickup 2WD,2.3,9.353168,251.0063414
Ford,Ranger Pickup 2WD,3,7.227448,324.8317359
Ford,Ranger Pickup 2WD,4,6.802304,345.1337194
Ford,Ranger Pickup 2WD,2.3,9.778312,240.0930222
Ford,Ranger Pickup 2WD,3,7.652592,306.7855284
Ford,Ranger Pickup 2WD,4,7.227448,324.8317359
Ford,Ranger Pickup 4WD,3,6.802304,345.1337194
Ford,Ranger Pickup 4WD,4,6.37716,368.142634
Ford,Ranger Pickup 4WD,3,7.227448,324.8317359
Ford,Ranger Pickup 4WD,4,6.37716,368.142634
Ford,Taurus,3,8.928024,262.9590243
Ford,Taurus,3,8.928024,262.9590243
Ford,Taurus,3,8.50288,276.1069755
Ford,Taurus Wagon,3,8.077736,290.6389216
Ford,Taurus Wagon,3,8.077736,290.6389216
Ford,Taurus Wagon,3,8.077736,290.6389216
Ford,Thunderbird,3.9,7.652592,306.7855284
Ford,Thunderbird,3.9,7.652592,306.7855284
Ford,Windstar FWD Cargo Van,3.8,7.652592,306.7855284
Ford,Windstar FWD Wagon,3.8,7.652592,306.7855284
GMC,Envoy 2WD,4.2,6.802304,345.1337194
GMC,Envoy 4WD,4.2,6.37716,368.142634
GMC,Envoy XL 2WD,4.2,6.802304,345.1337194
GMC,Envoy XL 2WD,5.3,6.37716,368.142634
GMC,Envoy XL 4WD,4.2,6.37716,368.142634
GMC,Envoy XL 4WD,5.3,5.952016,394.4385365
GMC,Jimmy 2WD,4.3,7.227448,324.8317359
GMC,Jimmy 2WD,4.3,6.802304,345.1337194
GMC,Jimmy 4WD,4.3,6.37716,368.142634
GMC,Jimmy 4WD,4.3,6.37716,368.142634
GMC,Safari 2WD (cargo),4.3,7.227448,324.8317359
GMC,Safari 2WD (Passenger),4.3,6.802304,345.1337194
GMC,Safari 2WD Conversion (cargo),4.3,6.37716,368.142634
GMC,Safari AWD (cargo),4.3,6.37716,368.142634
GMC,Safari AWD (Passenger),4.3,5.952016,394.4385365
GMC,Safari AWD Conversion (cargo),4.3,5.952016,394.4385365
GMC,Savana 15/25 2WD Conversion (cargo),4.3,6.37716,368.142634
GMC,Savana 15/25 2WD Conversion (cargo),5.3,5.952016,394.4385365
GMC,Savana 15/25 AWD Conversion (cargo),5.3,5.526872,424.7799624
GMC,Savana 1500 AWD (Passenger),5.3,5.526872,424.7799624
GMC,Savana 1500/2500 2WD (cargo),4.3,6.37716,368.142634
GMC,Savana 1500/2500 2WD (cargo),5.3,6.37716,368.142634
GMC,Savana 1500/2500 2WD (Passenger),4.3,6.37716,368.142634
GMC,Savana 1500/2500 2WD (Passenger),5.3,5.952016,394.4385365
GMC,Savana 1500/2500 AWD (cargo),5.3,5.952016,394.4385365
GMC,Sierra 1500 2WD,4.3,6.802304,345.1337194
GMC,Sierra 1500 2WD,4.8,6.37716,368.142634
GMC,Sierra 1500 2WD,5.3,6.37716,368.142634
GMC,Sierra 1500 2WD,5.3,6.37716,368.142634
GMC,Sierra 1500 2WD,4.3,6.802304,345.1337194
GMC,Sierra 1500 2WD,4.8,6.802304,345.1337194
GMC,Sierra 1500 4WD,4.3,6.37716,368.142634
GMC,Sierra 1500 4WD,4.8,5.952016,394.4385365
GMC,Sierra 1500 4WD,5.3,5.952016,394.4385365
GMC,Sierra 1500 4WD,5.3,5.952016,394.4385365
GMC,Sierra 1500 4WD,4.3,5.952016,394.4385365
GMC,Sierra 1500 4WD,4.8,5.952016,394.4385365
GMC,Sierra Denali 1500 AWD,6,5.526872,424.7799624
GMC,Sonoma 2WD,2.2,8.077736,290.6389216
GMC,Sonoma 2WD,4.3,7.227448,324.8317359
GMC,Sonoma 2WD,2.2,9.353168,251.0063414
GMC,Sonoma 2WD,4.3,7.227448,324.8317359
GMC,Sonoma 4WD,4.3,6.37716,368.142634
GMC,Sonoma 4WD,4.3,5.952016,394.4385365
GMC,Yukon 1500 2WD,4.8,5.952016,394.4385365
GMC,Yukon 1500 2WD,5.3,5.952016,394.4385365
GMC,Yukon 1500 2WD,5.3,6.37716,368.142634
GMC,Yukon 1500 4WD,4.8,5.952016,394.4385365
GMC,Yukon 1500 4WD,5.3,5.526872,424.7799624
GMC,Yukon 1500 4WD,5.3,5.952016,394.4385365
GMC,Yukon 1500 AWD,5.3,5.526872,424.7799624
GMC,Yukon 1500 AWD,6,5.526872,424.7799624
GMC,Yukon 1500 AWD,5.3,5.952016,394.4385365
GMC,Yukon XL 1500 2WD,5.3,5.952016,394.4385365
GMC,Yukon XL 1500 2WD,5.3,5.952016,394.4385365
GMC,Yukon XL 1500 4WD,5.3,5.526872,424.7799624
GMC,Yukon XL 1500 4WD,5.3,5.952016,394.4385365
GMC,Yukon XL 1500 AWD,5.3,5.526872,424.7799624
GMC,Yukon XL 1500 AWD,6,5.526872,424.7799624
GMC,Yukon XL 1500 AWD,5.3,5.952016,394.4385365
Honda,Accord,2.4,10.6286,220.8855804
Honda,Accord,3,9.353168,251.0063414
Honda,Accord,2.4,11.053744,212.3899812
Honda,Accord,3,8.928024,262.9590243
Honda,Civic,1.7,13.604608,172.5668597
Honda,Civic,1.7,12.329176,190.4186038
Honda,Civic,1.7,12.329176,190.4186038
Honda,Civic,1.7,12.75432,184.071317
Honda,Civic,1.7,14.454896,162.415868
Honda,Civic,1.7,12.75432,184.071317
Honda,Civic,2,10.6286,220.8855804
Honda,Civic CNG,1.7,11.904032,157.3299125
Honda,Civic Hybrid,1.3,17.430904,134.6863295
Honda,Civic Hybrid,1.3,17.00576,138.0534878
Honda,Civic Hybrid,1.3,17.430904,134.6863295
Honda,Civic Hybrid,1.3,17.00576,138.0534878
Honda,CR-V 2WD,2.4,9.353168,251.0063414
Honda,CR-V 4WD,2.4,8.928024,262.9590243
Honda,CR-V 4WD,2.4,8.928024,262.9590243
Honda,Element 2WD,2.4,8.928024,262.9590243
Honda,Element 2WD,2.4,8.928024,262.9590243
Honda,Element 4WD,2.4,8.50288,276.1069755
Honda,Element 4WD,2.4,8.50288,276.1069755
Honda,Insight,1,19.981768,117.49233
Honda,Insight,1,22.532632,104.1913115
Honda,Odyssey,3.5,8.077736,290.6389216
Honda,Pilot 4WD,3.5,7.227448,324.8317359
Honda,S2000,2,8.50288,276.1069755
Hyundai,Accent/Brio,1.5,11.053744,212.3899812
Hyundai,Accent/Brio,1.6,11.053744,212.3899812
Hyundai,Accent/Brio,1.5,11.904032,197.2192682
Hyundai,Accent/Brio,1.6,11.478888,204.5236856
Hyundai,Elantra,2,10.6286,220.8855804
Hyundai,Elantra,2,10.6286,220.8855804
Hyundai,Elantra,2,10.6286,220.8855804
Hyundai,Elantra,2,10.6286,220.8855804
Hyundai,Santa Fe 2WD,2.4,8.50288,276.1069755
Hyundai,Santa Fe 2WD,2.7,8.50288,276.1069755
Hyundai,Santa Fe 2WD,3.5,7.227448,324.8317359
Hyundai,Santa Fe 2WD,2.4,8.50288,276.1069755
Hyundai,Santa Fe 4WD,2.7,7.652592,306.7855284
Hyundai,Santa Fe 4WD,3.5,7.227448,324.8317359
Hyundai,Sonata,2.4,9.353168,251.0063414
Hyundai,Sonata,2.7,8.50288,276.1069755
Hyundai,Sonata,2.4,9.778312,240.0930222
Hyundai,Sonata,2.7,8.50288,276.1069755
Hyundai,Tiburon,2,9.778312,240.0930222
Hyundai,Tiburon,2.7,8.50288,276.1069755
Hyundai,Tiburon,2,9.778312,240.0930222
Hyundai,Tiburon,2.7,8.50288,276.1069755
Hyundai,Tiburon,2,9.353168,251.0063414
Hyundai,Tiburon,2.7,8.077736,290.6389216
Hyundai,XG350,3.5,7.652592,306.7855284
Infiniti,FX35 2WD,3.5,7.227448,324.8317359
Infiniti,FX35 AWD,3.5,7.227448,324.8317359
Infiniti,FX45 AWD,4.5,6.37716,368.142634
Infiniti,G35,3.5,8.077736,290.6389216
Infiniti,G35,3.5,8.077736,290.6389216
Infiniti,G35,3.5,8.50288,276.1069755
Infiniti,I35,3.5,8.50288,276.1069755
Infiniti,M45,4.5,7.652592,306.7855284
Infiniti,Q45,4.5,7.652592,306.7855284
Infiniti,QX4 2WD,3.5,6.802304,345.1337194
Infiniti,QX4 4WD,3.5,6.37716,368.142634
Isuzu,Ascender 2WD,4.2,6.802304,345.1337194
Isuzu,Ascender 2WD,5.3,6.37716,368.142634
Isuzu,Ascender 4WD,4.2,6.37716,368.142634
Isuzu,Ascender 4WD,5.3,5.952016,394.4385365
Isuzu,Axiom 2WD,3.5,6.802304,345.1337194
Isuzu,Axiom 4WD,3.5,6.802304,345.1337194
Isuzu,Rodeo 2WD,2.2,7.652592,306.7855284
Isuzu,Rodeo 2WD,3.2,7.227448,324.8317359
Isuzu,Rodeo 2WD,2.2,8.077736,290.6389216
Isuzu,Rodeo 4WD,3.2,7.227448,324.8317359
Isuzu,Rodeo 4WD,3.2,7.227448,324.8317359
Isuzu,Rodeo Sport 2WD,2.2,7.652592,306.7855284
Isuzu,Rodeo Sport 2WD,3.2,7.227448,324.8317359
Isuzu,Rodeo Sport 2WD,2.2,8.077736,290.6389216
Isuzu,Rodeo Sport 4WD,3.2,7.227448,324.8317359
Jaguar,S-Type 3.0 Litre,3,8.077736,290.6389216
Jaguar,S-Type 3.0 Litre,3,8.077736,290.6389216
Jaguar,S-Type 4.2 Litre,4.2,7.652592,306.7855284
Jaguar,S-Type R,4.2,7.227448,324.8317359
Jaguar,Super V8,4,6.802304,345.1337194
Jaguar,Vanden Plas,4,7.652592,306.7855284
Jaguar,X-Type,2.5,8.077736,290.6389216
Jaguar,X-Type,3,8.077736,290.6389216
Jaguar,X-Type,2.5,8.50288,276.1069755
Jaguar,X-Type,3,8.077736,290.6389216
Jaguar,XJ Sport,4,7.652592,306.7855284
Jaguar,XJ8,4,7.652592,306.7855284
Jaguar,XJR,4,6.802304,345.1337194
Jaguar,XK8,4.2,8.077736,290.6389216
Jaguar,XK8 Convertible,4.2,8.077736,290.6389216
Jaguar,XKR,4.2,7.227448,324.8317359
Jaguar,XKR Convertible,4.2,7.227448,324.8317359
Jeep,Grand Cherokee 2WD,4,6.802304,345.1337194
Jeep,Grand Cherokee 2WD,4.7,6.802304,345.1337194
Jeep,Grand Cherokee 4WD,4,6.802304,345.1337194
Jeep,Grand Cherokee 4WD,4.7,6.802304,345.1337194
Jeep,Liberty/Cherokee 2WD,3.7,7.227448,324.8317359
Jeep,Liberty/Cherokee 2WD,2.4,8.077736,290.6389216
Jeep,Liberty/Cherokee 2WD,3.7,7.227448,324.8317359
Jeep,Liberty/Cherokee 4WD,3.7,7.227448,324.8317359
Jeep,Liberty/Cherokee 4WD,2.4,8.077736,290.6389216
Jeep,Liberty/Cherokee 4WD,3.7,7.227448,324.8317359
Jeep,Wrangler/TJ 4WD,2.4,7.227448,324.8317359
Jeep,Wrangler/TJ 4WD,4,6.802304,345.1337194
Jeep,Wrangler/TJ 4WD,2.4,7.227448,324.8317359
Jeep,Wrangler/TJ 4WD,4,6.802304,345.1337194
Kia,Optima,2.4,9.353168,251.0063414
Kia,Optima,2.7,8.928024,262.9590243
Kia,Optima,2.4,9.778312,240.0930222
Kia,Optima,2.7,8.928024,262.9590243
Kia,Rio,1.6,10.6286,220.8855804
Kia,Rio,1.6,11.053744,212.3899812
Kia,Sedona,3.5,6.802304,345.1337194
Kia,Sorento 2WD,3.5,6.37716,368.142634
Kia,Sorento 4WD,3.5,6.37716,368.142634
Kia,Spectra,1.8,9.353168,251.0063414
Kia,Spectra,1.8,10.203456,230.0891463
Lamborghini,L-147 Murcielago,6,4.25144,552.2139511
Lamborghini,L-147 Murcielago,6.2,4.25144,552.2139511
Land Rover,Discovery Series II,4.6,5.101728,460.1782926
Land Rover,Freelander 3 Door,2.5,7.227448,324.8317359
Land Rover,Freelander 5 Door,2.5,7.227448,324.8317359
Land Rover,Range Rover,4.4,5.526872,424.7799624
Lexus,ES 300,3,8.928024,262.9590243
Lexus,GS 300/GS 430,3,8.077736,290.6389216
Lexus,GS 300/GS 430,4.3,7.652592,306.7855284
Lexus,GX 470,4.7,6.37716,368.142634
Lexus,IS 300,3,7.652592,306.7855284
Lexus,IS 300,3,7.652592,306.7855284
Lexus,LS 430,4.3,8.077736,290.6389216
Lexus,LX 470,4.7,5.526872,424.7799624
Lexus,RX 300,3,7.652592,306.7855284
Lexus,RX 300 4WD,3,7.652592,306.7855284
Lexus,SC 300/SC 430,4.3,7.652592,306.7855284
Lincoln,Aviator 2WD,4.6,5.952016,394.4385365
Lincoln,Aviator 4WD,4.6,5.952016,394.4385365
Lincoln,Blackwood 2WD,5.4,5.526872,424.7799624
Lincoln,LS,3,8.50288,276.1069755
Lincoln,LS,3,8.928024,262.9590243
Lincoln,LS,3.9,7.652592,306.7855284
Lincoln,LS,3.9,7.652592,306.7855284
Lincoln,Navigator 2WD,5.4,5.526872,424.7799624
Lincoln,Town Car,4.6,7.652592,306.7855284
London Taxi,London Taxi,2.4,9.353168,287.5261118
Lotus,Esprit V8,3.5,6.802304,345.1337194
Maserati,Coupe Cambiocorsa/Coupe GT,4.2,5.101728,460.1782926
Maserati,Coupe Cambiocorsa/Coupe GT,4.2,5.101728,460.1782926
Maserati,Spider Cambiocorsa/Spider GT,4.2,5.101728,460.1782926
Maserati,Spider Cambiocorsa/Spider GT,4.2,5.101728,460.1782926
Mazda,6,2.3,9.353168,251.0063414
Mazda,6,3,8.50288,276.1069755
Mazda,6,2.3,10.203456,230.0891463
Mazda,6,3,8.50288,276.1069755
Mazda,B2300 2WD,2.3,9.353168,251.0063414
Mazda,B2300 2WD,2.3,9.778312,240.0930222
Mazda,B3000 2WD,3,7.227448,324.8317359
Mazda,B3000 2WD,3,7.652592,306.7855284
Mazda,B3000 2WD FFV,3,7.227448,324.8317359
Mazda,B3000 4WD,3,6.802304,345.1337194
Mazda,B3000 4WD,3,7.227448,324.8317359
Mazda,B4000 2WD,4,6.802304,345.1337194
Mazda,B4000 2WD,4,7.227448,324.8317359
Mazda,B4000 4WD,4,6.37716,368.142634
Mazda,B4000 4WD,4,6.37716,368.142634
Mazda,MPV,3,7.652592,306.7855284
Mazda,MX-5 Miata,1.8,9.353168,251.0063414
Mazda,MX-5 Miata,1.8,9.778312,240.0930222
Mazda,MX-5 Miata,1.8,9.353168,251.0063414
Mazda,Protege/Protege 5,2,10.203456,230.0891463
Mazda,Protege/Protege 5,2,10.203456,230.0891463
Mazda,Protege/Protege 5,2,9.778312,240.0930222
Mazda,Protege/Protege 5,2,10.203456,230.0891463
Mazda,Tribute 2WD,3,8.077736,290.6389216
Mazda,Tribute 2WD,2,9.353168,251.0063414
Mazda,Tribute 4WD,3,7.652592,306.7855284
Mazda,Tribute 4WD,2,8.928024,262.9590243
Mercedes-Benz,C230 Kompressor,1.8,9.778312,240.0930222
Mercedes-Benz,C230 Kompressor,1.8,10.203456,230.0891463
Mercedes-Benz,C230 Kompressor,1.8,9.353168,251.0063414
Mercedes-Benz,C230 Kompressor,1.8,9.353168,251.0063414
Mercedes-Benz,C240,2.6,8.077736,290.6389216
Mercedes-Benz,C240,2.6,7.652592,306.7855284
Mercedes-Benz,C240 (Wagon),2.6,8.077736,290.6389216
Mercedes-Benz,C240 (Wagon),2.6,7.652592,306.7855284
Mercedes-Benz,C240 4matic,2.6,8.077736,290.6389216
Mercedes-Benz,C240 4matic (Wagon),2.6,8.077736,290.6389216
Mercedes-Benz,C32 AMG,3.2,7.227448,324.8317359
Mercedes-Benz,C320,3.2,8.50288,276.1069755
Mercedes-Benz,C320,3.2,7.652592,306.7855284
Mercedes-Benz,C320 (Wagon),3.2,8.50288,276.1069755
Mercedes-Benz,C320 (Wagon),3.2,7.652592,306.7855284
Mercedes-Benz,C320 4matic,3.2,8.077736,290.6389216
Mercedes-Benz,C320 4matic (Wagon),3.2,8.077736,290.6389216
Mercedes-Benz,C320 Sports Coupe,3.2,8.077736,290.6389216
Mercedes-Benz,C320 Sports Coupe,3.2,7.652592,306.7855284
Mercedes-Benz,CL500,5,6.802304,345.1337194
Mercedes-Benz,CL55 AMG,5,6.37716,368.142634
Mercedes-Benz,CL600,5.5,5.952016,394.4385365
Mercedes-Benz,CLK320,3.2,8.50288,276.1069755
Mercedes-Benz,CLK320 (Cabriolet),3.2,8.50288,276.1069755
Mercedes-Benz,CLK430 (Cabriolet),4.3,7.652592,306.7855284
Mercedes-Benz,CLK500,5,7.227448,324.8317359
Mercedes-Benz,CLK55 AMG,5.4,6.802304,345.1337194
Mercedes-Benz,E320,3.2,8.50288,276.1069755
Mercedes-Benz,E320 (Wagon),3.2,8.50288,276.1069755
Mercedes-Benz,E320 4Matic (Wagon),3.2,8.50288,276.1069755
Mercedes-Benz,E500,5,7.227448,324.8317359
Mercedes-Benz,E55 AMG,5.4,6.37716,368.142634
Mercedes-Benz,G500,5,5.101728,460.1782926
Mercedes-Benz,G55 AMG,5.5,5.526872,424.7799624
Mercedes-Benz,ML320,3.2,6.37716,368.142634
Mercedes-Benz,ML350,3.7,6.37716,368.142634
Mercedes-Benz,ML500,5,5.952016,394.4385365
Mercedes-Benz,ML55 AMG,5.5,5.952016,394.4385365
Mercedes-Benz,S430,4.3,7.652592,306.7855284
Mercedes-Benz,S430 4matic,4.3,7.227448,324.8317359
Mercedes-Benz,S500,5,6.802304,345.1337194
Mercedes-Benz,S500 4matic,5,6.802304,345.1337194
Mercedes-Benz,S55 AMG,5,6.37716,368.142634
Mercedes-Benz,S600,5.5,5.952016,394.4385365
Mercedes-Benz,SL500,5,6.802304,345.1337194
Mercedes-Benz,SL55 AMG,5.5,5.952016,394.4385365
Mercedes-Benz,SLK230 Kompressor,2.3,9.353168,251.0063414
Mercedes-Benz,SLK230 Kompressor,2.3,8.50288,276.1069755
Mercedes-Benz,SLK32 AMG,3.2,7.227448,324.8317359
Mercedes-Benz,SLK320,3.2,8.50288,276.1069755
Mercedes-Benz,SLK320,3.2,7.652592,306.7855284
Mercury,Grand Marquis,4.6,7.652592,306.7855284
Mercury,Marauder,4.6,7.227448,324.8317359
Mercury,Mountaineer 2WD,4.6,6.37716,368.142634
Mercury,Mountaineer 2WD FFV,4,6.802304,345.1337194
Mercury,Mountaineer 4WD,4.6,6.37716,368.142634
Mercury,Mountaineer 4WD FFV,4,6.802304,345.1337194
Mercury,Sable,3,8.928024,262.9590243
Mercury,Sable,3,8.928024,262.9590243
Mercury,Sable,3,8.50288,276.1069755
Mercury,Sable Wagon,3,8.077736,290.6389216
Mercury,Sable Wagon,3,8.077736,290.6389216
Mercury,Sable Wagon,3,8.077736,290.6389216
MINI,Cooper,1.6,10.6286,220.8855804
MINI,Cooper,1.6,11.904032,197.2192682
MINI,Cooper S,1.6,10.6286,220.8855804
Mitsubishi,Diamante Sedan,3.5,7.652592,306.7855284
Mitsubishi,Eclipse,2.4,8.928024,262.9590243
Mitsubishi,Eclipse,2.4,8.928024,262.9590243
Mitsubishi,Eclipse,3,8.928024,262.9590243
Mitsubishi,Eclipse,2.4,8.928024,262.9590243
Mitsubishi,Eclipse,2.4,8.928024,262.9590243
Mitsubishi,Eclipse,2.4,9.778312,240.0930222
Mitsubishi,Eclipse,2.4,10.203456,230.0891463
